id,process_id,device,context,stream,kernel,grid,block,operator,domain,duration_ns,memory_level,memory_bytes,dram_bytes,flops,ai_flops_per_byte,performance_tflops,status
467,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step02.layer14._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,77280.0,l2,23286016.0,,2883584.0,0.1238332911907301,0.03731345755693581,ok
468,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step02.layer14._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,77184.0,l2,39247264.0,,536870912.0,13.679193331795052,6.955728026533997,ok
468,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step02.layer14._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,77184.0,l2,39247264.0,,131072.0,0.0033396468095202763,0.0016981757877280266,ok
469,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step02.layer15._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,15328.0,l2,452992.0,,0.0,,,zero_counted_flops
469,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step02.layer15._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,15328.0,l2,452992.0,,358400.0,0.7911839502684375,0.02338204592901879,ok
470,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step02.layer15._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,36640.0,l2,13824800.0,,335544320.0,24.27118800995313,9.157868995633187,ok
470,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step02.layer15._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,36640.0,l2,13824800.0,,442368.0,0.0319981482553093,0.012073362445414846,ok
471,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step02.layer15._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,15552.0,l2,2838592.0,,47710208.0,16.807701846549275,3.0677860082304527,ok
471,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step02.layer15._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,15552.0,l2,2838592.0,,93184.0,0.03282754266904155,0.005991769547325103,ok
472,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step02.layer15._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,16928.0,l2,560768.0,,0.0,,,zero_counted_flops
472,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step02.layer15._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,16928.0,l2,560768.0,,2528000.0,4.5081031727916,0.1493383742911153,ok
473,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step02.layer15._matmul_small.line1921/_matmul_small,bf16_tensor,19648.000000000004,l2,3426752.0,,54525952.0,15.911846553237584,2.7751400651465796,ok
473,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step02.layer15._matmul_small.line1921/_matmul_small,fp32_simt,19648.000000000004,l2,3426752.0,,0.0,,,zero_counted_flops
474,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step02.layer15._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,39584.0,l2,14727104.0,,268435456.0,18.22730769063626,6.7814130962004855,ok
474,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step02.layer15._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,39584.0,l2,14727104.0,,131072.0,0.008900052583318486,0.0033112368633791433,ok
475,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step02.layer15._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,16704.0,l2,456288.0,,0.0,,,zero_counted_flops
475,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step02.layer15._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,16704.0,l2,456288.0,,358400.0,0.7854688267059401,0.021455938697318006,ok
476,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step02.layer15._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,79136.00000000001,l2,23356992.0,,1073741824.0,45.97089488235471,13.568310553983016,ok
476,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step02.layer15._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,79136.00000000001,l2,23356992.0,,2883584.0,0.1234569930922612,0.036438334007278604,ok
477,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step02.layer15._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,69536.0,l2,39354848.0,,536870912.0,13.641798641936058,7.72076208007363,ok
477,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step02.layer15._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,69536.0,l2,39354848.0,,131072.0,0.0033305172465664203,0.001884951679705476,ok
478,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step02.layer16._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,14048.000000000002,l2,466400.0,,0.0,,,zero_counted_flops
478,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step02.layer16._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,14048.000000000002,l2,466400.0,,358400.0,0.7684391080617495,0.025512528473804096,ok
479,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step02.layer16._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,37312.00000000001,l2,13810784.0,,335544320.0,24.295819846288232,8.992933104631216,ok
479,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step02.layer16._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,37312.00000000001,l2,13810784.0,,442368.0,0.03203062186766515,0.011855917667238421,ok
480,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step02.layer16._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,18208.000000000004,l2,2864128.0,,47710208.0,16.657847693957812,2.620288224956063,ok
480,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step02.layer16._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,18208.000000000004,l2,2864128.0,,93184.0,0.03253485877726135,0.005117750439367311,ok
481,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step02.layer16._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,16224.000000000002,l2,562720.0,,0.0,,,zero_counted_flops
481,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step02.layer16._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,16224.000000000002,l2,562720.0,,2528000.0,4.492465169178277,0.155818540433925,ok
482,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step02.layer16._matmul_small.line1921/_matmul_small,bf16_tensor,18400.0,l2,3419424.0,,54525952.0,15.945946451800069,2.9633669565217393,ok
482,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step02.layer16._matmul_small.line1921/_matmul_small,fp32_simt,18400.0,l2,3419424.0,,0.0,,,zero_counted_flops
483,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step02.layer16._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,37504.00000000001,l2,14780000.0,,268435456.0,18.162074154262516,7.157515358361773,ok
483,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step02.layer16._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,37504.00000000001,l2,14780000.0,,131072.0,0.008868200270635994,0.0034948805460750846,ok
484,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step02.layer16._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,16704.0,l2,467616.0,,0.0,,,zero_counted_flops
484,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step02.layer16._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,16704.0,l2,467616.0,,358400.0,0.7664408403476357,0.021455938697318006,ok
485,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step02.layer16._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,91712.0,l2,23296640.0,,1073741824.0,46.089986538831354,11.707757152826238,ok
485,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step02.layer16._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,91712.0,l2,23296640.0,,2883584.0,0.1237768193181506,0.031441730635031404,ok
486,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step02.layer16._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,80480.0,l2,39279712.0,,536870912.0,13.66789328801596,6.670861232604374,ok
486,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step02.layer16._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,80480.0,l2,39279712.0,,131072.0,0.0033368880097695217,0.0016286282306163023,ok
487,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step02.layer17._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,16960.0,l2,464384.0,,0.0,,,zero_counted_flops
487,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step02.layer17._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,16960.0,l2,464384.0,,358400.0,0.7717750826901875,0.02113207547169811,ok
488,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step02.layer17._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,40928.00000000001,l2,13728960.0,,335544320.0,24.44062186793464,8.198405003909302,ok
488,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step02.layer17._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,40928.00000000001,l2,13728960.0,,442368.0,0.03222152297042165,0.010808444096950741,ok
489,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step02.layer17._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,18816.0,l2,2863200.0,,47710208.0,16.663246716960046,2.5356190476190474,ok
489,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step02.layer17._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,18816.0,l2,2863200.0,,93184.0,0.03254540374406259,0.004952380952380952,ok
490,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step02.layer17._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,19200.000000000004,l2,566816.0,,0.0,,,zero_counted_flops
490,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step02.layer17._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,19200.000000000004,l2,566816.0,,2528000.0,4.46000112911421,0.13166666666666665,ok
491,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step02.layer17._matmul_small.line1921/_matmul_small,bf16_tensor,16960.0,l2,3418144.0,,54525952.0,15.951917765898687,3.21497358490566,ok
491,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step02.layer17._matmul_small.line1921/_matmul_small,fp32_simt,16960.0,l2,3418144.0,,0.0,,,zero_counted_flops
492,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step02.layer17._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,40640.00000000001,l2,14705888.0,,268435456.0,18.253603998616065,6.605203149606298,ok
492,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step02.layer17._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,40640.00000000001,l2,14705888.0,,131072.0,0.00891289257744925,0.0032251968503937004,ok
493,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step02.layer17._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,16928.0,l2,456320.0,,0.0,,,zero_counted_flops
493,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step02.layer17._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,16928.0,l2,456320.0,,358400.0,0.7854137447405329,0.021172022684310017,ok
494,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step02.layer17._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,80992.0,l2,23282976.0,,1073741824.0,46.11703521061912,13.257381272224418,ok
494,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step02.layer17._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,80992.0,l2,23282976.0,,2883584.0,0.12384945979414315,0.03560331884630581,ok
495,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step02.layer17._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,73376.00000000001,l2,39267808.0,,536870912.0,13.672036697337422,7.3167099869167025,ok
495,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step02.layer17._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,73376.00000000001,l2,39267808.0,,131072.0,0.003337899584310894,0.0017863061491495856,ok
496,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step02.layer-1._adarms_norm_kernel.line1989/_adarms_norm_kernel,bf16_tensor,15744.0,l2,460512.0,,0.0,,,zero_counted_flops
496,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step02.layer-1._adarms_norm_kernel.line1989/_adarms_norm_kernel,fp32_simt,15744.0,l2,460512.0,,358400.0,0.7782641928983393,0.02276422764227642,ok
497,2366711,0,1,7,_matmul_small_bias_res,"(8, 1, 1)","(128, 1, 1)",step02.layer-1._matmul_small_bias_res.line1998/_matmul_small_bias_res,bf16_tensor,15680.000000000002,l2,516704.0,,8388608.0,16.23484238558246,0.5349877551020407,ok
497,2366711,0,1,7,_matmul_small_bias_res,"(8, 1, 1)","(128, 1, 1)",step02.layer-1._matmul_small_bias_res.line1998/_matmul_small_bias_res,fp32_simt,15680.000000000002,l2,516704.0,,4096.0,0.007927169133585186,0.0002612244897959183,ok
498,2366711,0,1,7,_matmul_small_bias,"(64, 1, 1)","(128, 1, 1)",step03.layer-1._matmul_small_bias.line1839/_matmul_small_bias,bf16_tensor,16384.0,l2,365760.0,,4194304.0,11.467366579177602,0.25599999999999995,ok
498,2366711,0,1,7,_matmul_small_bias,"(64, 1, 1)","(128, 1, 1)",step03.layer-1._matmul_small_bias.line1839/_matmul_small_bias,fp32_simt,16384.0,l2,365760.0,,32768.0,0.08958880139982502,0.0019999999999999996,ok
499,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step03.layer00._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,15232.0,l2,460768.0,,0.0,,,zero_counted_flops
499,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step03.layer00._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,15232.0,l2,460768.0,,358400.0,0.7778317938745746,0.02352941176470588,ok
500,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step03.layer00._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,31680.0,l2,13900064.0,,335544320.0,24.13976798955746,10.591676767676768,ok
500,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step03.layer00._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,31680.0,l2,13900064.0,,442368.0,0.031824889439357976,0.013963636363636362,ok
501,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step03.layer00._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,17696.0,l2,2866976.0,,47710208.0,16.641300101570437,2.6961012658227848,ok
501,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step03.layer00._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,17696.0,l2,2866976.0,,93184.0,0.03250253926087976,0.0052658227848101265,ok
502,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step03.layer00._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,16448.000000000004,l2,562880.0,,0.0,,,zero_counted_flops
502,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step03.layer00._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,16448.000000000004,l2,562880.0,,2528000.0,4.491188175099488,0.15369649805447466,ok
503,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step03.layer00._matmul_small.line1921/_matmul_small,bf16_tensor,17952.0,l2,3420928.0,,54525952.0,15.93893586769438,3.0373190730837787,ok
503,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step03.layer00._matmul_small.line1921/_matmul_small,fp32_simt,17952.0,l2,3420928.0,,0.0,,,zero_counted_flops
504,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step03.layer00._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,43840.0,l2,14759584.0,,268435456.0,18.187196603915122,6.123071532846715,ok
504,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step03.layer00._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,43840.0,l2,14759584.0,,131072.0,0.008880467091755431,0.00298978102189781,ok
505,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step03.layer00._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,15808.000000000002,l2,472032.0,,0.0,,,zero_counted_flops
505,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step03.layer00._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,15808.000000000002,l2,472032.0,,358400.0,0.759270557928276,0.022672064777327933,ok
506,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step03.layer00._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,80864.0,l2,23297696.0,,1073741824.0,46.08789744702652,13.278366442421843,ok
506,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step03.layer00._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,80864.0,l2,23297696.0,,2883584.0,0.12377120896418255,0.03565967550455085,ok
507,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step03.layer00._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,79680.00000000001,l2,39298752.0,,536870912.0,13.661271279047233,6.737837751004015,ok
507,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step03.layer00._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,79680.00000000001,l2,39298752.0,,131072.0,0.0033352713083611408,0.0016449799196787147,ok
508,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step03.layer01._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,15200.0,l2,464416.0,,0.0,,,zero_counted_flops
508,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step03.layer01._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,15200.0,l2,464416.0,,358400.0,0.7717219044994144,0.02357894736842105,ok
509,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step03.layer01._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,33472.0,l2,13984352.0,,335544320.0,23.9942701671125,10.024627151051625,ok
509,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step03.layer01._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,33472.0,l2,13984352.0,,442368.0,0.031633071021095575,0.01321606118546845,ok
510,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step03.layer01._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,16768.0,l2,2869568.0,,47710208.0,16.62626848361844,2.845312977099237,ok
510,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step03.layer01._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,16768.0,l2,2869568.0,,93184.0,0.032473180632067264,0.005557251908396947,ok
511,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step03.layer01._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,19456.0,l2,567552.0,,0.0,,,zero_counted_flops
511,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step03.layer01._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,19456.0,l2,567552.0,,2528000.0,4.454217410915652,0.1299342105263158,ok
512,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step03.layer01._matmul_small.line1921/_matmul_small,bf16_tensor,18848.0,l2,3424128.0,,54525952.0,15.92404022279541,2.89293039049236,ok
512,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step03.layer01._matmul_small.line1921/_matmul_small,fp32_simt,18848.0,l2,3424128.0,,0.0,,,zero_counted_flops
513,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step03.layer01._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,39744.00000000001,l2,14736736.0,,268435456.0,18.21539423655279,6.754112721417068,ok
513,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step03.layer01._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,39744.00000000001,l2,14736736.0,,131072.0,0.008894235467066792,0.003297906602254428,ok
514,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step03.layer01._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,16224.000000000002,l2,456160.0,,0.0,,,zero_counted_flops
514,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step03.layer01._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,16224.000000000002,l2,456160.0,,358400.0,0.7856892318484742,0.02209072978303747,ok
515,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step03.layer01._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,82656.0,l2,23363456.0,,1073741824.0,45.958176050666474,12.990488579171506,ok
