id,process_id,device,context,stream,kernel,grid,block,operator,nvtx_export,nvtx,stage,group_id,domain,duration_ns,memory_level,memory_bytes,dram_bytes,flops,ai_flops_per_byte,performance_tflops,status,source_line
0,2728813,0,1,7,triton_poi_fused__to_copy_convolution_0,"(25, 1, 1)","(128, 1, 1)","Vision: input cast/layout | triton_poi_fused__to_copy_convolution_0 | grid=(25, 1, 1) block=(128, 1, 1)",vlm.vision.camera0/triton_poi_fused__to_copy_convolution_0,vlm.vision.camera0,vlm,27,bf16_tensor,7360.000000000001,l2,958496.0,,0.0,,,zero_counted_flops,
830,2728813,0,1,7,nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,"(18, 1, 1)","(256, 1, 1)","Vision: attention Q/K/V/O projections | nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT | grid=(18, 1, 1) block=(256, 1, 1)",vlm.vision.camera2/nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,vlm.vision.camera2,vlm,24,bf16_tensor,30688.0,l2,7997568.0,,679477248.0,84.9604839871321,22.141464025026067,ok,
830,2728813,0,1,7,nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,"(18, 1, 1)","(256, 1, 1)","Vision: attention Q/K/V/O projections | nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT | grid=(18, 1, 1) block=(256, 1, 1)",vlm.vision.camera2/nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,vlm.vision.camera2,vlm,24,fp32_simt,30688.0,l2,7997568.0,,884736.0,0.11062563019157824,0.028830031282586027,ok,
831,2728813,0,1,7,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<96, 128, 64, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 128, 64, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)","(2, 1, 16)","(128, 1, 1)","Vision: FlashAttention | void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<96, 128, 64, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 128, 64, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params) | grid=(2, 1, 16) block=(128, 1, 1)","vlm.vision.camera2/void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)96, (int)128, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)96, (int)128, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera2,vlm,20,bf16_tensor,32160.000000000004,l2,5469536.0,,402653184.0,73.61743007085062,12.520310447761194,ok,
831,2728813,0,1,7,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<96, 128, 64, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 128, 64, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)","(2, 1, 16)","(128, 1, 1)","Vision: FlashAttention | void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<96, 128, 64, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 128, 64, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params) | grid=(2, 1, 16) block=(128, 1, 1)","vlm.vision.camera2/void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)96, (int)128, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)96, (int)128, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera2,vlm,20,fp32_simt,32160.000000000004,l2,5469536.0,,5079040.0,0.9286052784002153,0.15793034825870644,ok,
832,2728813,0,1,7,nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,"(18, 1, 1)","(256, 1, 1)","Vision: attention Q/K/V/O projections | nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT | grid=(18, 1, 1) block=(256, 1, 1)",vlm.vision.camera2/nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,vlm.vision.camera2,vlm,24,bf16_tensor,29632.0,l2,7995840.0,,679477248.0,84.97884499939968,22.930522678185746,ok,
832,2728813,0,1,7,nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,"(18, 1, 1)","(256, 1, 1)","Vision: attention Q/K/V/O projections | nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT | grid=(18, 1, 1) block=(256, 1, 1)",vlm.vision.camera2/nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,vlm.vision.camera2,vlm,24,fp32_simt,29632.0,l2,7995840.0,,884736.0,0.11064953775963501,0.029857451403887687,ok,
833,2728813,0,1,7,triton_red_fused_add_native_layer_norm_view_9,"(256, 1, 1)","(512, 1, 1)","Vision: residual/LayerNorm fusion 9 | triton_red_fused_add_native_layer_norm_view_9 | grid=(256, 1, 1) block=(512, 1, 1)",vlm.vision.camera2/triton_red_fused_add_native_layer_norm_view_9,vlm.vision.camera2,vlm,37,bf16_tensor,34080.0,l2,4277056.0,,0.0,,,zero_counted_flops,
833,2728813,0,1,7,triton_red_fused_add_native_layer_norm_view_9,"(256, 1, 1)","(512, 1, 1)","Vision: residual/LayerNorm fusion 9 | triton_red_fused_add_native_layer_norm_view_9 | grid=(256, 1, 1) block=(512, 1, 1)",vlm.vision.camera2/triton_red_fused_add_native_layer_norm_view_9,vlm.vision.camera2,vlm,37,fp32_simt,34080.0,l2,4277056.0,,21903808.0,5.121234793278367,0.6427173708920187,ok,
834,2728813,0,1,7,nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN,"(40, 1, 1)","(256, 1, 1)","Vision: FFN expansion + bias | nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN | grid=(40, 1, 1) block=(256, 1, 1)",vlm.vision.camera2/nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN,vlm.vision.camera2,vlm,19,bf16_tensor,55264.00000000001,l2,23228128.0,,2642411520.0,113.75912514344677,47.81433700057903,ok,
834,2728813,0,1,7,nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN,"(40, 1, 1)","(256, 1, 1)","Vision: FFN expansion + bias | nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN | grid=(40, 1, 1) block=(256, 1, 1)",vlm.vision.camera2/nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN,vlm.vision.camera2,vlm,19,fp32_simt,55264.00000000001,l2,23228128.0,,3440640.0,0.14812386086386298,0.06225825130283729,ok,
835,2728813,0,1,7,triton_poi_fused_gelu_view_5,"(2152, 1, 1)","(128, 1, 1)","Vision: FFN GELU | triton_poi_fused_gelu_view_5 | grid=(2152, 1, 1) block=(128, 1, 1)",vlm.vision.camera2/triton_poi_fused_gelu_view_5,vlm.vision.camera2,vlm,17,bf16_tensor,22976.0,l2,4457536.0,,0.0,,,zero_counted_flops,
835,2728813,0,1,7,triton_poi_fused_gelu_view_5,"(2152, 1, 1)","(128, 1, 1)","Vision: FFN GELU | triton_poi_fused_gelu_view_5 | grid=(2152, 1, 1) block=(128, 1, 1)",vlm.vision.camera2/triton_poi_fused_gelu_view_5,vlm.vision.camera2,vlm,17,fp32_simt,22976.0,l2,4457536.0,,14461885.0,3.2443675160447385,0.6294344098189414,ok,
836,2728813,0,1,7,nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN,"(16, 1, 1)","(256, 1, 1)","Vision: FFN contraction + bias | nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN | grid=(16, 1, 1) block=(256, 1, 1)",vlm.vision.camera2/nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN,vlm.vision.camera2,vlm,18,bf16_tensor,67776.00000000001,l2,24652416.0,,2566914048.0,104.12423869530679,37.87349575070821,ok,
836,2728813,0,1,7,nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN,"(16, 1, 1)","(256, 1, 1)","Vision: FFN contraction + bias | nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN | grid=(16, 1, 1) block=(256, 1, 1)",vlm.vision.camera2/nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN,vlm.vision.camera2,vlm,18,fp32_simt,67776.00000000001,l2,24652416.0,,884736.0,0.03588840947678313,0.01305382436260623,ok,
837,2728813,0,1,7,triton_red_fused_add_native_layer_norm_view_10,"(256, 1, 1)","(64, 1, 1)","Vision: residual/LayerNorm fusion 10 | triton_red_fused_add_native_layer_norm_view_10 | grid=(256, 1, 1) block=(64, 1, 1)",vlm.vision.camera2/triton_red_fused_add_native_layer_norm_view_10,vlm.vision.camera2,vlm,32,bf16_tensor,25568.000000000004,l2,1929312.0,,0.0,,,zero_counted_flops,
837,2728813,0,1,7,triton_red_fused_add_native_layer_norm_view_10,"(256, 1, 1)","(64, 1, 1)","Vision: residual/LayerNorm fusion 10 | triton_red_fused_add_native_layer_norm_view_10 | grid=(256, 1, 1) block=(64, 1, 1)",vlm.vision.camera2/triton_red_fused_add_native_layer_norm_view_10,vlm.vision.camera2,vlm,32,fp32_simt,25568.000000000004,l2,1929312.0,,4802620.0,2.4892915194639333,0.187837140175219,ok,
838,2728813,0,1,7,nvjet_sm110_tst_512x64_64x2_1x4_h_bz_bias_TNT,"(16, 1, 1)","(256, 1, 1)","Vision: image-to-text projection + bias | nvjet_sm110_tst_512x64_64x2_1x4_h_bz_bias_TNT | grid=(16, 1, 1) block=(256, 1, 1)",vlm.vision.camera2/nvjet_sm110_tst_512x64_64x2_1x4_h_bz_bias_TNT,vlm.vision.camera2,vlm,26,bf16_tensor,48672.00000000001,l2,8169472.0,,1207959552.0,147.86262221108046,24.818366863905325,ok,
838,2728813,0,1,7,nvjet_sm110_tst_512x64_64x2_1x4_h_bz_bias_TNT,"(16, 1, 1)","(256, 1, 1)","Vision: image-to-text projection + bias | nvjet_sm110_tst_512x64_64x2_1x4_h_bz_bias_TNT | grid=(16, 1, 1) block=(256, 1, 1)",vlm.vision.camera2/nvjet_sm110_tst_512x64_64x2_1x4_h_bz_bias_TNT,vlm.vision.camera2,vlm,26,fp32_simt,48672.00000000001,l2,8169472.0,,1572864.0,0.19252945600401103,0.03231558185404339,ok,
839,2728813,0,1,7,triton_poi_fused_mul_view_11,"(1024, 1, 1)","(128, 1, 1)","Vision: image embedding scale | triton_poi_fused_mul_view_11 | grid=(1024, 1, 1) block=(128, 1, 1)",vlm.vision.camera2/triton_poi_fused_mul_view_11,vlm.vision.camera2,vlm,25,bf16_tensor,17888.000000000004,l2,2142304.0,,0.0,,,zero_counted_flops,
839,2728813,0,1,7,triton_poi_fused_mul_view_11,"(1024, 1, 1)","(128, 1, 1)","Vision: image embedding scale | triton_poi_fused_mul_view_11 | grid=(1024, 1, 1) block=(128, 1, 1)",vlm.vision.camera2/triton_poi_fused_mul_view_11,vlm.vision.camera2,vlm,25,fp32_simt,17888.000000000004,l2,2142304.0,,524288.0,0.24473090653800766,0.029309481216457958,ok,
840,2728813,0,1,7,"void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)","(200, 1, 1)","(256, 1, 1)","Text: embedding lookup | void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool) | grid=(200, 1, 1) block=(256, 1, 1)","vlm.text_embedding/void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",vlm.text_embedding,vlm,15,bf16_tensor,18560.000000000004,l2,1181088.0,,0.0,,,zero_counted_flops,
840,2728813,0,1,7,"void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)","(200, 1, 1)","(256, 1, 1)","Text: embedding lookup | void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool) | grid=(200, 1, 1) block=(256, 1, 1)","vlm.text_embedding/void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",vlm.text_embedding,vlm,15,fp32_simt,18560.000000000004,l2,1181088.0,,0.0,,,zero_counted_flops,
841,2728813,0,1,7,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","(800, 1, 1)","(128, 1, 1)","Text: embedding scale | void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) | grid=(800, 1, 1) block=(128, 1, 1)","vlm.text_embedding/void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",vlm.text_embedding,vlm,16,bf16_tensor,20064.0,l2,1759424.0,,0.0,,,zero_counted_flops,
841,2728813,0,1,7,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","(800, 1, 1)","(128, 1, 1)","Text: embedding scale | void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) | grid=(800, 1, 1) block=(128, 1, 1)","vlm.text_embedding/void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",vlm.text_embedding,vlm,16,fp32_simt,20064.0,l2,1759424.0,,409600.0,0.23280346295151141,0.020414673046251997,ok,
842,2728813,0,1,7,"void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 2, 128, 1, 16, 8>(char *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","(512, 4, 1)","(128, 1, 1)","Prefix: concatenate image/text embeddings | void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 2, 128, 1, 16, 8>(char *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2) | grid=(512, 4, 1) block=(128, 1, 1)","vlm.concat/void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)2, (int)128, (int)1, (int)16, (int)8>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",vlm.concat,vlm,12,bf16_tensor,28000.000000000004,l2,7985632.0,,0.0,,,zero_counted_flops,
842,2728813,0,1,7,"void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 2, 128, 1, 16, 8>(char *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","(512, 4, 1)","(128, 1, 1)","Prefix: concatenate image/text embeddings | void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 2, 128, 1, 16, 8>(char *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2) | grid=(512, 4, 1) block=(128, 1, 1)","vlm.concat/void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)2, (int)128, (int)1, (int)16, (int)8>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",vlm.concat,vlm,12,fp32_simt,28000.000000000004,l2,7985632.0,,0.0,,,zero_counted_flops,
843,2728813,0,1,7,"void at::vectorized_elementwise_kernel<4, at::FillFunctor<int>, std::array<char *, 1>>(int, T2, T3)","(1, 1, 1)","(128, 1, 1)","Prefix: valid-length fill | void at::vectorized_elementwise_kernel<4, at::FillFunctor<int>, std::array<char *, 1>>(int, T2, T3) | grid=(1, 1, 1) block=(128, 1, 1)","vlm.prefix/void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)",vlm.prefix,vlm,14,bf16_tensor,12288.000000000002,l2,33440.0,,0.0,,,zero_counted_flops,
843,2728813,0,1,7,"void at::vectorized_elementwise_kernel<4, at::FillFunctor<int>, std::array<char *, 1>>(int, T2, T3)","(1, 1, 1)","(128, 1, 1)","Prefix: valid-length fill | void at::vectorized_elementwise_kernel<4, at::FillFunctor<int>, std::array<char *, 1>>(int, T2, T3) | grid=(1, 1, 1) block=(128, 1, 1)","vlm.prefix/void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)",vlm.prefix,vlm,14,fp32_simt,12288.000000000002,l2,33440.0,,0.0,,,zero_counted_flops,
844,2728813,0,1,7,"void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","(2, 1, 1)","(128, 1, 1)","Prefix: mask conversion/copy | void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7) | grid=(2, 1, 1) block=(128, 1, 1)","vlm.prefix/void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",vlm.prefix,vlm,13,bf16_tensor,15872.0,l2,129856.0,,0.0,,,zero_counted_flops,
844,2728813,0,1,7,"void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","(2, 1, 1)","(128, 1, 1)","Prefix: mask conversion/copy | void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7) | grid=(2, 1, 1) block=(128, 1, 1)","vlm.prefix/void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",vlm.prefix,vlm,13,fp32_simt,15872.0,l2,129856.0,,0.0,,,zero_counted_flops,
845,2728813,0,1,7,_build_gemma_rope_from_positions,"(58, 1, 1)","(128, 1, 1)","Prefix: Prefix RoPE table | _build_gemma_rope_from_positions | grid=(58, 1, 1) block=(128, 1, 1)",vlm.prefix.step-1.layer-1._build_gemma_rope_from_positions.line1414/_build_gemma_rope_from_positions,vlm.prefix.step-1.layer-1._build_gemma_rope_from_positions.line1414,vlm,7,bf16_tensor,18784.0,l2,1149056.0,,0.0,,,zero_counted_flops,1414
845,2728813,0,1,7,_build_gemma_rope_from_positions,"(58, 1, 1)","(128, 1, 1)","Prefix: Prefix RoPE table | _build_gemma_rope_from_positions | grid=(58, 1, 1) block=(128, 1, 1)",vlm.prefix.step-1.layer-1._build_gemma_rope_from_positions.line1414/_build_gemma_rope_from_positions,vlm.prefix.step-1.layer-1._build_gemma_rope_from_positions.line1414,vlm,7,fp32_simt,18784.0,l2,1149056.0,,4678494.0,4.0715979029742675,0.2490680366269165,ok,1414
846,2728813,0,1,7,_rms_norm_kernel,"(918, 1, 1)","(128, 1, 1)","Prefix: RMSNorm (pre-attention) | _rms_norm_kernel | grid=(918, 1, 1) block=(128, 1, 1)",vlm.prefix.step-1.layer00._rms_norm_kernel.line1429/_rms_norm_kernel,vlm.prefix.step-1.layer00._rms_norm_kernel.line1429,vlm,11,bf16_tensor,28416.0,l2,8376576.0,,0.0,,,zero_counted_flops,1429
846,2728813,0,1,7,_rms_norm_kernel,"(918, 1, 1)","(128, 1, 1)","Prefix: RMSNorm (pre-attention) | _rms_norm_kernel | grid=(918, 1, 1) block=(128, 1, 1)",vlm.prefix.step-1.layer00._rms_norm_kernel.line1429/_rms_norm_kernel,vlm.prefix.step-1.layer00._rms_norm_kernel.line1429,vlm,11,fp32_simt,28416.0,l2,8376576.0,,10340352.0,1.2344366003484002,0.3638918918918919,ok,1429
847,2728813,0,1,7,_matmul_gemma_rope_qkv,"(29, 10, 1)","(128, 1, 1)","Prefix: QKV projection + Gemma RoPE | _matmul_gemma_rope_qkv | grid=(29, 10, 1) block=(128, 1, 1)",vlm.prefix.step-1.layer00._matmul_gemma_rope_qkv.line1437/_matmul_gemma_rope_qkv,vlm.prefix.step-1.layer00._matmul_gemma_rope_qkv.line1437,vlm,9,bf16_tensor,254304.0,l2,344612448.0,,9730785280.0,28.236894332963853,38.264381527620486,ok,1437
847,2728813,0,1,7,_matmul_gemma_rope_qkv,"(29, 10, 1)","(128, 1, 1)","Prefix: QKV projection + Gemma RoPE | _matmul_gemma_rope_qkv | grid=(29, 10, 1) block=(128, 1, 1)",vlm.prefix.step-1.layer00._matmul_gemma_rope_qkv.line1437/_matmul_gemma_rope_qkv,vlm.prefix.step-1.layer00._matmul_gemma_rope_qkv.line1437,vlm,9,fp32_simt,254304.0,l2,344612448.0,,6414336.0,0.018613187182373633,0.025223103057757646,ok,1437
848,2728813,0,1,7,_matmul_abt_scale,"(6670, 1, 1)","(128, 1, 1)","Prefix: Attention QKᵀ + scale | _matmul_abt_scale | grid=(6670, 1, 1) block=(128, 1, 1)",vlm.prefix.step-1.layer00._matmul_abt_scale.line1455/_matmul_abt_scale,vlm.prefix.step-1.layer00._matmul_abt_scale.line1455,vlm,5,bf16_tensor,253792.00000000003,l2,243001376.0,,3497000960.0,14.39086896363912,13.779003908712644,ok,1455
848,2728813,0,1,7,_matmul_abt_scale,"(6670, 1, 1)","(128, 1, 1)","Prefix: Attention QKᵀ + scale | _matmul_abt_scale | grid=(6670, 1, 1) block=(128, 1, 1)",vlm.prefix.step-1.layer00._matmul_abt_scale.line1455/_matmul_abt_scale,vlm.prefix.step-1.layer00._matmul_abt_scale.line1455,vlm,5,fp32_simt,253792.00000000003,l2,243001376.0,,6830080.0,0.028107165944607656,0.026912117009204383,ok,1455
849,2728813,0,1,7,_softmax_mask_vector,"(1836, 1, 1)","(128, 1, 1)","Prefix: Prefix masked softmax | _softmax_mask_vector | grid=(1836, 1, 1) block=(128, 1, 1)",vlm.prefix.step-1.layer00._softmax_mask_vector.line1467/_softmax_mask_vector,vlm.prefix.step-1.layer00._softmax_mask_vector.line1467,vlm,8,bf16_tensor,153952.0,l2,41586976.0,,0.0,,,zero_counted_flops,1467
849,2728813,0,1,7,_softmax_mask_vector,"(1836, 1, 1)","(128, 1, 1)","Prefix: Prefix masked softmax | _softmax_mask_vector | grid=(1836, 1, 1) block=(128, 1, 1)",vlm.prefix.step-1.layer00._softmax_mask_vector.line1467/_softmax_mask_vector,vlm.prefix.step-1.layer00._softmax_mask_vector.line1467,vlm,8,fp32_simt,153952.0,l2,41586976.0,,35871138.0,0.8625570178509734,0.23300209156100601,ok,1467
850,2728813,0,1,7,_matmul_small,"(1840, 1, 1)","(128, 1, 1)","Prefix: Attention P × V | _matmul_small | grid=(1840, 1, 1) block=(128, 1, 1)",vlm.prefix.step-1.layer00._matmul_small.line1476/_matmul_small,vlm.prefix.step-1.layer00._matmul_small.line1476,vlm,4,bf16_tensor,287072.00000000006,l2,222967424.0,,3617587200.0,16.224734246380315,12.601672054397502,ok,1476
850,2728813,0,1,7,_matmul_small,"(1840, 1, 1)","(128, 1, 1)","Prefix: Attention P × V | _matmul_small | grid=(1840, 1, 1) block=(128, 1, 1)",vlm.prefix.step-1.layer00._matmul_small.line1476/_matmul_small,vlm.prefix.step-1.layer00._matmul_small.line1476,vlm,4,fp32_simt,287072.00000000006,l2,222967424.0,,0.0,,,zero_counted_flops,1476
851,2728813,0,1,7,_matmul_small_res,"(480, 1, 1)","(128, 1, 1)","Prefix: Attention output + residual | _matmul_small_res | grid=(480, 1, 1) block=(128, 1, 1)",vlm.prefix.step-1.layer00._matmul_small_res.line1487/_matmul_small_res,vlm.prefix.step-1.layer00._matmul_small_res.line1487,vlm,6,bf16_tensor,216032.0,l2,249214208.0,,8053063680.0,32.3138224928171,37.277179677084874,ok,1487
851,2728813,0,1,7,_matmul_small_res,"(480, 1, 1)","(128, 1, 1)","Prefix: Attention output + residual | _matmul_small_res | grid=(480, 1, 1) block=(128, 1, 1)",vlm.prefix.step-1.layer00._matmul_small_res.line1487/_matmul_small_res,vlm.prefix.step-1.layer00._matmul_small_res.line1487,vlm,6,fp32_simt,216032.0,l2,249214208.0,,0.0,,,zero_counted_flops,1487
